code,name,price,category,brand,cpu1,cpu2,cpu3,ram,disk,vga1,vga2,screen1,screen2,design,size,release,rating,img,full_name
220042001887,Laptop,18490000, Laptop , Acer ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,0.0,//cdn.tgdd.vn/Products/Images/44/271044/acer-aspire-a514-54-5127-i5-nxa28sv007-3.jpg,"Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001876,Laptop,18490000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 359.2 mm - Rộng 236.5 mm - Dày 19.9 mm - Nặng 1.65 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/270831/Slider/vi-vn-lenovo-ideapad-3-15itl6-i5-82h801p9vn-3.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001826,Laptop,18390000, Laptop , Dell ,Ryzen 3,5300U,2.6GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card tích hợp,Radeon,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 356 mm - Rộng 229 mm - Dày 18 mm - Nặng 1.77 kg,Dài 356 mm - Rộng 229 mm - Dày 18 mm - Nặng 1.77 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/269305/Slider/vi-vn-dell-vostro-5515-r3-70270649-3.jpg,"Laptop  Dell  Ryzen 3 5300U 2.6GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)"
220042001483,Laptop,17990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,2021,2021,4.2,https://cdn.tgdd.vn/Products/Images/44/247277/Slider/vi-vn-hp-pavilion-15-eg0507tu-i5-46m06pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001664,Laptop,18490000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,3.8,https://cdn.tgdd.vn/Products/Images/44/255642/Slider/vi-vn-hp-pavilion-14-dv0510tu-i5-46l79pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001634,Laptop,18490000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.426 kg,2021,2021,3.2,https://cdn.tgdd.vn/Products/Images/44/253155/Slider/vi-vn-hp-240-g8-i5-518v7pa-4.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001395,Laptop,18290000, Laptop , HP ,i5,1035G1,1.00 GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.38 kg,2020,2020,4.1,https://cdn.tgdd.vn/Products/Images/44/238015/Slider/hp-340s-g7-i5-36a35pa-120821-0951540-1020x570.jpg,"Laptop  HP  i5 1035G1 1.00 GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001779,Laptop,19090000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 215 mm - Dày 17.9 mm - Nặng 1.4 kg,2021,2021,3.0,https://cdn.tgdd.vn/Products/Images/44/266203/Slider/vi-vn-asus-vivobook-a415ea-i5-am1637w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001784,Laptop,18490000, Laptop , Dell ,Ryzen 5,3500U,2.1GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2230))",Card tích hợp,Radeon Vega 8,"14""",Full HD (1920 x 1080),Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.7 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/266347/Slider/vi-vn-dell-vostro-3405-r5-v4r53500u003w1-3.jpg,"Laptop  Dell  Ryzen 5 3500U 2.1GHz 8 GB Card tích hợp Radeon Vega 8 14"" Full HD (1920 x 1080)"
220042001787,Surface,17990000, Laptop , Surface ,i5,1035G1,1.00 GHz,8 GB,128 GB SSD M2 PCIe,Card tích hợp,Intel UHD,"12.4""",1536 x 1024 (148 PPI),Vỏ nhựa - nắp lưng bằng kim loại,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,Dài 278.18 mm - Rộng 205.67 mm - Dày 15.69 mm - Nặng 1.11 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/266832/Slider/vi-vn-surface-go-i5-thh00001-2.jpg,"Surface  Surface  i5 1035G1 1.00 GHz 8 GB Card tích hợp Intel UHD 12.4"" 1536 x 1024 (148 PPI)"
220042001544,Laptop,18490000, Laptop , Dell ,Ryzen 5,3500U,2.1GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2230))",Card tích hợp,Radeon Vega 8,"14""",Full HD (1920 x 1080),Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.7 kg,2020,2020,3.0,https://cdn.tgdd.vn/Products/Images/44/235537/Slider/vi-vn-dell-vostro-3405-r5-v4r53500u003w-3.jpg,"Laptop  Dell  Ryzen 5 3500U 2.1GHz 8 GB Card tích hợp Radeon Vega 8 14"" Full HD (1920 x 1080)"
220042001487,Laptop,17590000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,2020,2020,4.2,https://cdn.tgdd.vn/Products/Images/44/247287/Slider/vi-vn-asus-vivobook-x415ea-i5-eb637t-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001839,Laptop,17990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/269577/Slider/vi-vn-hp-pavilion-15-eg0507tu-i5-46m06pa-win11-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001816,Laptop,17890000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/269043/Slider/vi-vn-hp-pavilion-14-dv0513tu-i5-46l82pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001725,Laptop,17990000, Laptop , MSI ,Ryzen 5,5500U,2.1GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Radeon,"15.6""",Full HD (1920 x 1080),Nắp lưng và chiếu nghỉ tay bằng kim loại,Dài 356.8 mm - Rộng 233.7 mm - Dày 18.9 mm - Nặng 1.6 kg,Dài 356.8 mm - Rộng 233.7 mm - Dày 18.9 mm - Nặng 1.6 kg,3.2,https://cdn.tgdd.vn/Products/Images/44/263791/Slider/vi-vn-msi-modern-15-a5m-r5-236vn-3.jpg,"Laptop  MSI  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)"
220042001874,Laptop,17890000, Laptop , HP ,Ryzen 5,5500U,2.1GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Radeon,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.47 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/270722/Slider/vi-vn-hp-14s-fq1065au-r5-4k0z5pa-win11-3.jpg,"Laptop  HP  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon 14"" HD (1366 x 768)"
220042001712,Laptop,18190000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,2021,2021,4.5,https://cdn.tgdd.vn/Products/Images/44/260471/Slider/vi-vn-hp-15s-fq2559tu-i5-1135g7-46m27pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001808,Laptop,17690000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/268676/Slider/vi-vn-hp-pavilion-x360-14-dy0171tu-i3-4y1d6pa-3.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001889,Laptop,18990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/271083/asus-vivobook-x515ep-i5-bq400w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001591,Laptop,18990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,3.4,https://cdn.tgdd.vn/Products/Images/44/251529/Slider/asus-vivobook-x515ep-i5-1135g7-8gb-512gb637686152109789751.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001633,Laptop,17490000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.426 kg,2021,2021,3.9,https://cdn.tgdd.vn/Products/Images/44/253154/Slider/vi-vn-hp-240-g8-i5-518v6pa-4.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001866,Laptop,17290000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",HD (1366 x 768),Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,2021,2021,3.0,//cdn.tgdd.vn/Products/Images/44/270156/hp-15s-du3591tu-i5-63p87pa-win-11-3-1.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" HD (1366 x 768)"
220042001822,Laptop,16990000, Laptop , Acer ,i5,1035G1,1.00 GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,MX330 2GB,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 250.5 mm - Dày 19.95 mm - Nặng 1.9 kg,2021,2021,3.3,https://cdn.tgdd.vn/Products/Images/44/269311/Slider/vi-vn-acer-aspire-3-a315-57g-573f-i5-nxhzrsv00b-3.jpg,"Laptop  Acer  i5 1035G1 1.00 GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)"
220042001823,Laptop,16990000, Laptop , Acer ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 238.4 mm - Dày 19.9 mm - Nặng 1.7 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/269312/Slider/vi-vn-acer-aspire-3-a315-58-59ly-i5-nxaddsv00g-3.jpg,"Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001875,Laptop,16890000, Laptop , HP ,Ryzen 5,5500U,2.1GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Radeon,"14""",HD (1366 x 768),Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.47 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/270723/Slider/vi-vn-hp-14s-fq1066au-r5-4k0z6pa-3.jpg,"Laptop  HP  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon 14"" HD (1366 x 768)"
220042001869,Laptop,16790000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0,//cdn.tgdd.vn/Products/Images/44/270390/hp-pavilion-x360-14-dy0161tu-i3-4y1d2pa-3-1.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001724,Laptop,16990000, Laptop , MSI ,Ryzen 5,5500U,2.1GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Radeon Vega 7,"14""",Full HD (1920 x 1080),Nắp lưng và chiếu nghỉ tay bằng kim loại,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,4.4,https://cdn.tgdd.vn/Products/Images/44/263790/Slider/vi-vn-msi-modern-14-b5m-r5-203vn-3.jpg,"Laptop  MSI  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon Vega 7 14"" Full HD (1920 x 1080)"
220042001727,Laptop,16490000, Laptop , Asus ,i3,1115G4,3GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/263894/Slider/vi-vn-asus-vivobook-a515ea-i3-1115g4-8gb-512gb-3.jpg,"Laptop  Asus  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001543,Laptop,16490000, Laptop , Dell ,Ryzen 5,3500U,2.1GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2230))",Card tích hợp,Radeon Vega 8,"14""",Full HD (1920 x 1080),Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.7 kg,2020,2020,4.7,https://cdn.tgdd.vn/Products/Images/44/249742/Slider/vi-vn-dell-vostro-3405-r5-v4r53500u001w-3.jpg,"Laptop  Dell  Ryzen 5 3500U 2.1GHz 4 GB Card tích hợp Radeon Vega 8 14"" Full HD (1920 x 1080)"
220042001693,Laptop,17790000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 325.4 mm - Rộng 216 mm - Dày 19.9 mm - Nặng 1.55 kg,2021,2021,4.1,https://cdn.tgdd.vn/Products/Images/44/260047/Slider/vi-vn-asus-vivobook-x415ea-i5-eb637w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001919,Laptop,16790000, Laptop , HP ,Ryzen 5,5500U,2.1GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Radeon,"14""",Full HD (1920 x 1080),Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/273293/hp-245-g8-r5-61c65pa-3.jpg,"Laptop  HP  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon 14"" Full HD (1920 x 1080)"
220042001894,Laptop,16590000, Laptop , Asus ,i3,1115G4,3GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,0.0,//cdn.tgdd.vn/Products/Images/44/271548/asus-vivobook-tp470ea-i3-ec346w-3.jpg,"Laptop  Asus  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001722,Laptop,15990000, Laptop , Dell ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 17.5 mm - Nặng 1.69 kg,2021,2021,4.3,https://cdn.tgdd.vn/Products/Images/44/262405/Slider/vi-vn-dell-vostro-3510-i3-v5i3305w-3.jpg,"Laptop  Dell  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001807,Laptop,15890000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/268675/Slider/vi-vn-hp-pavilion-x360-14-dy0172tu-i3-4y1d7pa-3.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001711,Laptop,15890000, Laptop , Dell ,i3,1115G4,3GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/260358/Slider/vi-vn-dell-vostro-3400-i3-70270644-3.jpg,"Laptop  Dell  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001450,Laptop,15990000, Laptop , Asus ,i3,1115G4,3GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,Dài 324 mm - Rộng 220 mm - Dày 18.7 mm - Nặng 1.5 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/243039/Slider/vi-vn-asus-vivobook-flip-tp470ea-i3-ec027t-3.jpg,"Laptop  Asus  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001904,Laptop,15490000, Laptop , Lenovo ,i3,1115G4,3GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 359.2 mm - Rộng 236.5 mm - Dày 19.9 mm - Nặng 1.65 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/271817/lenovo-ideapad-3-15itl6-i3-82h801nevn-3-1.jpg,"Laptop  Lenovo  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001612,Laptop,15290000, Laptop , Dell ,i3,1115G4,3GHz,4 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.7 kg,2021,2021,3.2,https://cdn.tgdd.vn/Products/Images/44/252241/Slider/vi-vn-dell-inspiron-15-3511-i3-p112f001abl-3.jpg,"Laptop  Dell  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001857,Laptop,15490000, Laptop , Chuwi ,i5,8259U,2.30 GHz,16 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Plus Graphics 655,"14""",2.2K (2240x1400),Vỏ kim loại,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270142/Slider/vi-vn-chuwi-corebook-x-i5-8259u-3.jpg,"Laptop  Chuwi  i5 8259U 2.30 GHz 16 GB Card tích hợp Intel Iris Plus Graphics 655 14"" 2.2K (2240x1400)"
220042001653,Laptop,15790000, Laptop , HP ,i3,1125G4,2GHz,4 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.682 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/255266/Slider/vi-vn-hp-pavilion-15-eg0541tu-i3-4p5g8pa-2.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001848,Laptop,15490000, Laptop , HP ,i3,1125G4,2GHz,4 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Dài 325 mm - Rộng 216.6 mm - Dày 17 mm - Nặng 1.41 kg,2021,2021,0.0,//cdn.tgdd.vn/Products/Images/44/270096/hp-pavilion-14-dv0514tu-i3-win11-46l83pa-03.jpg,"Laptop  HP  i3 1125G4 2GHz 4 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001352,Laptop,14990000, Laptop , Dell ,i3,1115G4,3GHz,4 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"15.6""",Full HD (1920 x 1080),Dài 363.96 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.96 kg,2020,2020,3.3,https://cdn.tgdd.vn/Products/Images/44/235541/Slider/dell-inspiron-3501-i3-n3501c-020321-0151020.jpg,"Laptop  Dell  i3 1115G4 3GHz 4 GB Card tích hợp Intel UHD 15.6"" Full HD (1920 x 1080)"
220042001842,Laptop,14990000, Laptop , Lenovo ,i3,1115G4,3GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel UHD,"14""",Full HD (1920 x 1080),Vỏ nhựa,Dài 324.2 mm - Rộng 215.7 mm - Dày 19.9 mm - Nặng 1.41 kg,Dài 324.2 mm - Rộng 215.7 mm - Dày 19.9 mm - Nặng 1.41 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/269604/Slider/vi-vn-lenovo-ideapad-3-14itl6-i3-82h700vavn-3.jpg,"Laptop  Lenovo  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)"
220042001830,Laptop,14990000, Laptop , Dell ,Ryzen 3,3250U,2.6GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Radeon,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.81 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/269306/Slider/vi-vn-dell-inspiron-15-3515-r3-g6gr71-3.jpg,"Laptop  Dell  Ryzen 3 3250U 2.6GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)"
